LAMMPS data file via write_data, version 29 Aug 2024, timestep = 110000, units = metal

9216 atoms
5 atom types

-1.1673974032742507 202.88739740327273 xlo xhi
-4.585251079210192 56.71539091863808 ylo yhi
-20 24 zlo zhi

Masses

1 12.011
2 12.011
3 12.011
4 12.011
5 12.011

Atoms # molecular

15 1 1 0.7432112894972083 -0.7894173804289341 6.168035370513242 0 0 0
23 1 1 3.1976410712697456 -0.7920150331122152 6.735181583142538 0 0 0
9 1 1 0.7301485237180025 0.5619358083823617 6.253187583147323 0 0 0
17 1 1 3.193608027095059 0.5620008332756291 6.741404702365349 0 0 0
31 1 1 5.652292985766501 -0.7791274903994907 7.297575929495155 0 0 0
25 1 1 5.656211891586513 0.5731675344046094 7.231000893027414 0 0 0
105 1 1 30.537923997208473 0.5821173031552653 6.6949618699779805 0 0 0
111 1 1 30.52487405356674 -0.767041189736461 6.581753548189136 0 0 0
97 1 1 28.06877233052685 0.5762917172585044 7.140573738858474 0 0 0
103 1 1 28.06814101776734 -0.7776474607783519 7.1359502310695495 0 0 0
135 1 1 38.00201031597647 -0.719520207582293 5.61572691845719 0 0 0
129 1 1 38.00966629258568 0.6164912173732551 5.835117520423401 0 0 0
121 1 1 35.510078119419546 0.6059594294401426 6.034417930794427 0 0 0
127 1 1 35.49853190529675 -0.7351406607473022 5.848467499975065 0 0 0
119 1 1 33.00874381184374 -0.754076207731166 6.1932869431944315 0 0 0
113 1 1 33.02025566268636 0.5925153243429883 6.334326484595244 0 0 0
143 1 1 40.51531430062105 -0.7190420309634635 5.561119404454118 0 0 0
151 1 1 43.02923108004372 -0.7245831560581346 5.627503552117265 0 0 0
145 1 1 43.022603911967614 0.6124885667867177 5.840017155330341 0 0 0
137 1 1 40.516176983527856 0.6177953791865358 5.775415028954598 0 0 0
159 1 1 45.530949901308425 -0.7442436534542599 5.88265341177065 0 0 0
167 1 1 48.01510688324046 -0.7649387028443424 6.264427758043974 0 0 0
161 1 1 48.006795468246 0.5848401444344598 6.370577559630551 0 0 0
153 1 1 45.52072217022269 0.5991312018476068 6.050869068413931 0 0 0
8 1 1 -0.5125406610092631 1.2912379444793793 6.081364993052795 0 0 0
2 1 1 -0.5210237230943061 2.7281637291254106 6.159029863661963 0 0 0
16 1 1 1.9584619898525155 1.2884961425059291 6.513536094108642 0 0 0
24 1 1 4.42425370828138 1.2943737584790929 6.972539266167016 0 0 0
10 1 1 1.9534278134661756 2.727294049817023 6.540114687414606 0 0 0
671 1 1 0.7140515738591698 3.444305199543389 6.362918315940996 0 0 0
679 1 1 3.188024406076837 3.4470797588330084 6.734525369061704 0 0 0
18 1 1 4.424467121741158 2.7330433268712326 6.940894844946077 0 0 0
673 1 1 3.1879941657219386 4.886810086106209 6.715128155107857 0 0 0
665 1 1 0.7112061687162139 4.8839802805783075 6.384770800463085 0 0 0
672 1 1 1.9492250717002568 5.603102089546457 6.54389033975423 0 0 0
680 1 1 4.426854721455039 5.608179713226738 6.857787326033161 0 0 0
664 1 1 -0.5299779943103468 5.602194184243103 6.24127182227804 0 0 0
32 1 1 6.892522005151237 1.3092181350817258 7.414134874772315 0 0 0
26 1 1 6.897659517166217 2.745255616535881 7.324719148724717 0 0 0
687 1 1 5.661672564945666 3.455816449407484 7.105745582546156 0 0 0
695 1 1 8.139417484234222 3.468868506723016 7.4444644889645994 0 0 0
689 1 1 8.144906252015108 4.904762812315306 7.341471340553602 0 0 0
681 1 1 5.664740286866513 4.894253841631326 7.043430137692238 0 0 0
688 1 1 6.906144663060162 5.616736076141897 7.155636248173764 0 0 0
696 1 1 9.389626700372165 5.626642897401475 7.412412346276619 0 0 0
752 1 1 26.83340132873842 5.620999798060207 7.2759972557884875 0 0 0
745 1 1 25.59051728131907 4.904642885453373 7.4107644153039205 0 0 0
90 1 1 26.83232545198782 2.7449570520522664 7.320661558037866 0 0 0
96 1 1 26.831984162010887 1.3062658785642738 7.339670402183324 0 0 0
761 1 1 30.5581599643719 4.901953042025397 6.890426316297121 0 0 0
768 1 1 31.801951065278274 5.621657104412055 6.783348442646112 0 0 0
760 1 1 29.31782424894404 5.619583675604308 7.0317387591067115 0 0 0
753 1 1 28.075146226841497 4.9012683108848085 7.159030378376149 0 0 0
